Date,District,Temperature,Humidity,WindSpeed,Pressure,Rainfall,HeatIndex,RiskCategory
2024-07-13,Boudh,31.6,92,19.2,1004,0,48.1,Danger
2024-07-13,Cuttack,28.6,82,19.6,1004,0,34,Normal
2024-07-13,Debagarh,27.8,92,16.4,1003,5.2,33.8,Normal
2024-07-13,Dhenkanal,28.1,85,17.9,1004,10.3,33.2,Normal
2024-07-13,Gajapati,30.8,81,19.8,1001,9.3,40.6,Caution
2024-07-13,Ganjam,31.1,87,14.8,1003,0,43.9,Extreme Caution
2024-07-13,Jagatsinghapur,28,95,17.9,1001,4.2,35.2,Caution
2024-07-13,Jajapur,28.4,90,19.3,1003,44.1,35.3,Caution
2024-07-13,Jharsuguda,32.2,85,21.7,1002,0,47.4,Danger
2024-07-13,Kalahandi,30.9,87,14.9,1001,43.9,43.1,Extreme Caution
2024-07-13,Kandhamal,24.4,95,14.6,1002,9.9,25.4,Normal
2024-07-13,Kendrapara,30.1,94,17.1,1002,11.4,42.6,Extreme Caution
2024-07-13,Kendujhar,28.6,86,20,1002,38.3,34.9,Normal
2024-07-13,Khordha,28.9,80,16.2,1000,3.9,34.5,Normal
2024-07-13,Koraput,26.3,90,20.6,1002,0,27.3,Normal
2024-07-13,Malkangiri,29.3,79,21.5,1002,14,35.4,Caution
2024-07-13,Mayurbhanj,31.8,91,21.1,1001,0,48.5,Danger
2024-07-13,Nabarangapur,30,91,17.5,1004,0,41.1,Extreme Caution
2024-07-13,Nayagarh,32.5,87,14.8,1002,35.5,49.6,Danger
2024-07-13,Nuapada,32.4,86,17.2,1002,20,48.7,Danger
2024-07-13,Puri,28.4,99,18.3,1003,0,37.6,Caution
2024-07-13,Rayagada,31.7,82,18.7,1003,0,44.1,Extreme Caution
2024-07-13,Sambalpur,30.5,76,20.8,1000,0,38,Caution
2024-07-13,Subarnapur,29.1,81,14.1,1003,0,35.2,Caution
2024-07-13,Sundargarh,29.7,83,16.6,1001,5.8,37.6,Caution
2024-07-14,Angul,32.4,79,21,1003,0,45.4,Extreme Caution
2024-07-14,Balangir,33.3,79,21.4,1002,7.5,48.8,Danger
2024-07-14,Baleshwar,29.5,81,21,1003,0,36.4,Caution
2024-07-14,Bargarh,31.6,83,21.8,1001,41.6,44.2,Extreme Caution
2024-07-14,Bhadrak,32.3,90,16.9,1001,0,50.3,Danger
2024-07-14,Boudh,27.1,91,16.5,1003,11.5,31.5,Normal
2024-07-14,Cuttack,29.7,79,19.3,1003,3,36.5,Caution
2024-07-14,Debagarh,31,81,21.2,1000,43.6,41.2,Extreme Caution
2024-07-14,Dhenkanal,32.7,89,14.3,1002,0.2,51.6,Danger
2024-07-14,Gajapati,32.1,81,18.8,1003,27.2,45.2,Extreme Caution
2024-07-14,Ganjam,28,91,18.1,1001,5.3,34.2,Normal
2024-07-14,Jagatsinghapur,31.9,86,15,1002,24.1,46.6,Danger
2024-07-14,Jajapur,31.3,92,18.3,1001,0,46.8,Danger
2024-07-14,Jharsuguda,33.3,74,18.5,1000,0,46.3,Danger
2024-07-14,Kalahandi,29.3,79,16.5,1001,9.6,35.4,Caution
2024-07-14,Kandhamal,26.5,94,18.3,1002,2.3,27.7,Normal
2024-07-14,Kendrapara,28.5,86,19.2,1001,13.1,34.6,Normal
2024-07-14,Kendujhar,27.3,81,18.3,1003,38.4,30.5,Normal
2024-07-14,Khordha,30.4,82,15.7,1003,36.4,39.5,Caution
2024-07-14,Koraput,28,89,20.7,1000,28,33.8,Normal
2024-07-14,Malkangiri,29,84,16.2,1001,33.2,35.6,Caution
2024-07-14,Mayurbhanj,32.7,78,19.7,1002,10.7,46,Danger
2024-07-14,Nabarangapur,30.6,84,15.1,1004,17.7,40.9,Caution
2024-07-14,Nayagarh,28.3,79,16.3,1004,35.9,32.7,Normal
2024-07-14,Nuapada,32.9,82,18.9,1002,0,48.8,Danger
2024-07-14,Puri,31.3,86,15.5,1002,32.7,44.2,Extreme Caution
2024-07-14,Rayagada,30.8,91,20.7,1003,0,44.3,Extreme Caution
2024-07-14,Sambalpur,34,79,17.4,1003,35,51.6,Danger
2024-07-14,Subarnapur,31.5,83,19.7,1003,9.7,43.8,Extreme Caution
2024-07-14,Sundargarh,28.6,84,20.8,1003,0,34.4,Normal
2024-07-15,Angul,35.2,74,19.5,1003,42,53.5,Danger
2024-07-15,Balangir,30.2,74,19,1003,36.5,36.6,Caution
2024-07-15,Baleshwar,31.9,85,15.8,1004,0,46.2,Danger
2024-07-15,Bargarh,30.5,92,14,1003,0,43.4,Extreme Caution
2024-07-15,Bhadrak,31,78,18.6,1001,9.9,40.2,Caution
2024-07-15,Boudh,32.7,85,19.1,1001,28.7,49.5,Danger
2024-07-15,Cuttack,27.3,79,15.9,1002,40,30.3,Normal
2024-07-15,Debagarh,29.7,81,16.9,1000,19.8,37,Caution
2024-07-15,Dhenkanal,27.4,89,17.4,1003,0,32,Normal
2024-07-15,Gajapati,32.5,78,14.4,1000,24.9,45.3,Extreme Caution
2024-07-15,Ganjam,30.6,93,15.4,1004,0,44.2,Extreme Caution
2024-07-15,Jagatsinghapur,30,97,16.8,1003,42.2,43.2,Extreme Caution
2024-07-15,Jajapur,29.8,89,18.8,1003,35.8,39.7,Caution
2024-07-15,Jharsuguda,30.5,82,20.9,1001,0,39.9,Caution
2024-07-15,Kalahandi,30.7,88,14.3,1001,36.8,42.7,Extreme Caution
2024-07-15,Kandhamal,26.5,90,17.1,1001,0,27.6,Normal
2024-07-15,Kendrapara,30,97,19.4,1001,18.3,43.2,Extreme Caution
2024-07-15,Kendujhar,31.8,89,19.9,1001,44.2,47.6,Danger
2024-07-15,Khordha,27.6,86,19,1001,42,32,Normal
2024-07-15,Koraput,25.3,83,21,1004,0,26.1,Normal
2024-07-15,Malkangiri,29.3,91,21.4,1002,34.3,38.6,Caution
2024-07-15,Mayurbhanj,27.3,91,14.6,1002,0,32.1,Normal
2024-07-15,Nabarangapur,28,87,17.4,1000,18.1,33.3,Normal
2024-07-15,Nayagarh,30.6,83,21.7,1003,0,40.6,Caution
2024-07-15,Nuapada,32.5,82,19.4,1003,25.3,47.2,Danger
2024-07-15,Puri,31.9,97,20.5,1002,13,52,Danger
2024-07-15,Rayagada,29,83,15.1,1002,0,35.4,Caution
2024-07-15,Sambalpur,32.2,80,19.8,1001,34.9,45.1,Extreme Caution
2024-07-15,Subarnapur,28,83,17.4,1000,0,32.6,Normal
2024-07-15,Sundargarh,31.2,82,20.6,1002,0,42.3,Extreme Caution
2024-07-16,Angul,32.5,77,15,1001,26.6,44.9,Extreme Caution
2024-07-16,Balangir,30.3,87,16.6,1001,5.4,40.9,Caution
2024-07-16,Baleshwar,27,89,17.8,1000,12.4,30.9,Normal
2024-07-16,Bargarh,29.5,85,16.3,1002,14.6,37.5,Caution
2024-07-16,Bhadrak,30.7,92,18.7,1000,24.1,44.2,Extreme Caution
2024-07-16,Boudh,29.6,82,14.3,1001,32.2,37,Caution
2024-07-16,Cuttack,28.2,80,18.5,1003,0,32.6,Normal
2024-07-16,Debagarh,28.3,78,14.1,1000,0,32.5,Normal
2024-07-16,Dhenkanal,32.3,90,15.6,1003,4.9,50.3,Danger
2024-07-16,Gajapati,29.5,84,18.5,1002,0,37.2,Caution
2024-07-16,Ganjam,30.2,95,21.1,1003,21,43.3,Extreme Caution
2024-07-16,Jagatsinghapur,26.1,88,14.9,1001,16.5,27.1,Normal
2024-07-16,Jajapur,31.4,81,18.9,1003,0,42.6,Extreme Caution
2024-07-16,Jharsuguda,30.5,78,20,1004,0,38.6,Caution
2024-07-16,Kalahandi,31,85,21.7,1003,0,42.7,Extreme Caution
2024-07-16,Kandhamal,28.7,96,15.8,1002,43.8,37.9,Caution
2024-07-16,Kendrapara,31.7,91,19.2,1004,43.2,48.1,Danger
2024-07-16,Kendujhar,29.2,83,21.8,1002,18,36,Caution
2024-07-16,Khordha,30.1,79,19.4,1002,0,37.7,Caution
2024-07-16,Koraput,26.4,93,15.2,1001,12.2,27.5,Normal
2024-07-16,Malkangiri,33,78,14.5,1001,15.9,47.2,Danger
2024-07-16,Mayurbhanj,32.7,79,14.7,1001,11.8,46.5,Danger
2024-07-16,Nabarangapur,30.5,79,19.5,1001,0,38.9,Caution
2024-07-16,Nayagarh,28.6,82,21.4,1001,0,34,Normal
2024-07-16,Nuapada,28.5,89,20.7,1000,22.2,35.3,Caution
2024-07-16,Puri,31.1,99,19.6,1004,29.7,49,Danger
2024-07-16,Rayagada,30.4,82,18.9,1002,0,39.5,Caution
2024-07-16,Sambalpur,35.4,85,18.5,1000,42.1,62,Extreme Danger
2024-07-16,Subarnapur,32.6,90,16.2,1003,41,51.7,Danger
2024-07-16,Sundargarh,31.7,92,22,1000,23.3,48.6,Danger
2024-07-17,Angul,35.6,77,14.3,1003,24.5,57.2,Extreme Danger
2024-07-17,Balangir,33.6,86,18.5,1001,17,54,Danger
2024-07-17,Baleshwar,29.5,79,17.1,1000,17.9,35.9,Caution
2024-07-17,Bargarh,32.9,90,17.8,1001,33.9,53.1,Danger
2024-07-17,Bhadrak,32.2,82,21.5,1004,4.6,46,Danger
2024-07-17,Boudh,29.9,91,20.2,1001,15.2,40.7,Caution
2024-07-17,Cuttack,29.8,89,15.2,1004,0,39.7,Caution
2024-07-17,Debagarh,27,79,20.8,1003,6.3,29.6,Normal
2024-07-17,Dhenkanal,32.2,91,19,1001,6.7,50.4,Danger
2024-07-17,Gajapati,29.5,92,20.9,1003,0.4,39.6,Caution
2024-07-17,Ganjam,26.4,92,15.2,1003,0,27.5,Normal
2024-07-17,Jagatsinghapur,27.8,89,18.9,1004,3.4,33.2,Normal
2024-07-17,Jajapur,32.8,79,21.4,1003,0,46.9,Danger
2024-07-17,Jharsuguda,31.8,79,14.4,1003,5.7,43.2,Extreme Caution
2024-07-17,Kalahandi,28,78,20.9,1002,12.6,31.8,Normal
2024-07-17,Kandhamal,26.1,89,15.1,1001,36.6,27.1,Normal
2024-07-17,Kendrapara,29.7,93,19.3,1004,27.9,40.7,Caution
2024-07-17,Kendujhar,28.7,83,14.1,1002,1.3,34.5,Normal
2024-07-17,Khordha,28.3,84,18.7,1001,25.2,33.6,Normal
2024-07-17,Koraput,24.8,92,19.3,1004,28.1,25.7,Normal
2024-07-17,Malkangiri,29.4,81,21.6,1003,0,36.1,Caution
2024-07-17,Mayurbhanj,27.8,92,18.1,1002,17.4,33.8,Normal
2024-07-17,Nabarangapur,28.3,80,21.6,1002,0,32.9,Normal
2024-07-17,Nayagarh,31.7,82,20.5,1000,7.9,44.1,Extreme Caution
2024-07-17,Nuapada,31.2,84,22,1003,0,43.1,Extreme Caution
2024-07-17,Puri,30.8,89,17.5,1001,10.6,43.5,Extreme Caution
2024-07-17,Rayagada,27.4,82,14.7,1003,9.9,30.9,Normal
2024-07-17,Sambalpur,33.3,86,14.6,1003,16.3,52.6,Danger
2024-07-17,Subarnapur,29.3,91,20.1,1000,0,38.6,Caution
2024-07-17,Sundargarh,32.7,81,20.8,1001,3.3,47.5,Danger
2024-07-18,Angul,34.3,86,20,1000,0,57.3,Extreme Danger
2024-07-18,Balangir,35.8,82,22,1001,19.8,61.7,Extreme Danger
2024-07-18,Baleshwar,31.1,79,18.9,1003,40,40.9,Caution
2024-07-18,Bargarh,28.4,79,18.7,1002,14.8,32.9,Normal
2024-07-18,Bhadrak,30.7,86,22,1002,0,42,Extreme Caution
2024-07-18,Boudh,30.5,91,15.2,1004,1.6,43,Extreme Caution
2024-07-18,Cuttack,31,91,19,1003,0,45.1,Extreme Caution
2024-07-18,Debagarh,30.3,89,14.9,1003,12.9,41.5,Extreme Caution
2024-07-18,Dhenkanal,30.1,91,21,1003,17.2,41.5,Extreme Caution
2024-07-18,Gajapati,28.5,90,17.3,1001,0,35.6,Caution
2024-07-18,Ganjam,29.2,89,19.8,1004,20.9,37.6,Caution
2024-07-18,Jagatsinghapur,29.1,91,16.8,1003,44.6,37.9,Caution
2024-07-18,Jajapur,29.2,81,21.2,1002,27.6,35.5,Caution
2024-07-18,Jharsuguda,35.5,78,15.8,1004,0,57.4,Extreme Danger
2024-07-18,Kalahandi,27.1,85,16.3,1001,15.9,30.5,Normal
2024-07-18,Kandhamal,27.8,85,19.6,1004,26.7,32.3,Normal
2024-07-18,Kendrapara,26.6,99,19.7,1001,27,27.9,Normal
2024-07-18,Kendujhar,29.1,82,16.5,1003,15.5,35.5,Caution
2024-07-18,Khordha,31.6,87,18.1,1004,0,45.9,Extreme Caution
2024-07-18,Koraput,24.5,83,16.5,1002,0,25.2,Normal
2024-07-18,Malkangiri,27.2,81,17.4,1001,25.1,30.3,Normal
2024-07-18,Mayurbhanj,29.4,87,16.2,1002,0.5,37.7,Caution
2024-07-18,Nabarangapur,29.8,92,14.2,1004,34.9,40.7,Caution
2024-07-18,Nayagarh,29.2,78,14.8,1000,0,34.8,Normal
2024-07-18,Nuapada,28.3,89,17.8,1001,32.5,34.7,Normal
2024-07-18,Puri,28.9,97,19.4,1001,6.4,38.9,Caution
2024-07-18,Rayagada,32.6,89,19.5,1001,0,51.1,Danger
2024-07-18,Sambalpur,35.3,87,14.3,1002,34.3,63,Extreme Danger
2024-07-18,Subarnapur,32.3,86,17.1,1001,16.9,48.3,Danger
2024-07-18,Sundargarh,28.5,84,19,1004,0,34.1,Normal
2024-07-19,Angul,32.8,82,20,1003,0,48.4,Danger
2024-07-19,Balangir,34,87,18.2,1002,35.8,56.5,Extreme Danger
2024-07-19,Baleshwar,27.1,80,19,1000,0,30,Normal
2024-07-19,Bargarh,30,91,21.1,1001,1.1,41.1,Extreme Caution
2024-07-19,Bhadrak,31.4,89,21.7,1002,0,45.9,Extreme Caution
2024-07-19,Boudh,30.8,92,16.5,1002,0,44.7,Extreme Caution
2024-07-19,Cuttack,29.7,81,16.9,1004,0,37,Caution
2024-07-19,Debagarh,28.3,88,17.7,1001,13.8,34.5,Normal
2024-07-19,Dhenkanal,31.5,85,14.3,1003,16.3,44.6,Extreme Caution
2024-07-19,Gajapati,31.9,88,20.6,1003,44.9,47.6,Danger
2024-07-19,Ganjam,29.7,98,20.6,1000,0,42.4,Extreme Caution
2024-07-19,Jagatsinghapur,30.3,98,20.4,1003,13.5,44.9,Extreme Caution
2024-07-19,Jajapur,32.6,84,21.7,1001,0,48.5,Danger
2024-07-19,Jharsuguda,31.2,73,20.8,1001,0,39.1,Caution
2024-07-19,Kalahandi,30.7,86,17.1,1003,0,42,Extreme Caution
2024-07-19,Kandhamal,27.8,93,14.3,1003,20.7,34.1,Normal
2024-07-19,Kendrapara,27,90,15.4,1002,6.5,31.1,Normal
2024-07-19,Kendujhar,27.2,85,14.7,1004,16.7,30.7,Normal
2024-07-19,Khordha,28.5,78,15.4,1002,0,33,Normal
2024-07-19,Koraput,28,96,15.1,1001,0,35.4,Caution
2024-07-19,Malkangiri,29.9,80,19.2,1003,0,37.4,Caution
2024-07-19,Mayurbhanj,31.1,88,15.6,1000,0,44.3,Extreme Caution
2024-07-19,Nabarangapur,31.1,79,14.3,1004,18.7,40.9,Caution
2024-07-19,Nayagarh,27.4,88,16.1,1003,39,31.8,Normal
2024-07-19,Nuapada,32.3,84,15.8,1004,0,47.3,Danger
2024-07-19,Puri,29.2,97,19.3,1003,13.9,40,Caution
2024-07-19,Rayagada,28,83,14.9,1003,33.2,32.6,Normal
2024-07-19,Sambalpur,35.6,75,16,1002,36.1,55.8,Extreme Danger
2024-07-19,Subarnapur,33,86,19.5,1003,0.5,51.3,Danger
2024-07-19,Sundargarh,27.9,80,21.2,1004,36.9,31.9,Normal
2024-07-20,Angul,31.4,84,20.7,1002,25.6,43.8,Extreme Caution
2024-07-20,Balangir,31.6,77,16.2,1001,0,41.8,Extreme Caution
2024-07-20,Baleshwar,28.2,84,17.1,1002,9.9,33.3,Normal
2024-07-20,Bargarh,30.3,91,17,1002,16,42.3,Extreme Caution
2024-07-20,Bhadrak,29.1,80,14.5,1001,12.1,35,Caution
2024-07-20,Boudh,27.8,80,18.2,1002,0,31.6,Normal
2024-07-20,Cuttack,31.2,81,21.5,1003,41.2,41.9,Extreme Caution
2024-07-20,Debagarh,29.1,83,20.6,1001,30.7,35.7,Caution
2024-07-20,Dhenkanal,28.8,88,19.8,1001,7.8,36,Caution
2024-07-20,Gajapati,27.4,79,22,1004,0,30.5,Normal
2024-07-20,Ganjam,28.3,100,21,1004,7.2,37.5,Caution
2024-07-20,Jagatsinghapur,26.3,88,18.6,1001,16.2,27.3,Normal
2024-07-20,Jajapur,29.3,84,17.4,1002,22.8,36.6,Caution
2024-07-20,Jharsuguda,32,74,14.2,1001,29.1,41.9,Extreme Caution
2024-07-20,Kalahandi,28.6,85,20.8,1001,16.1,34.6,Normal
2024-07-20,Kandhamal,25,89,21.2,1002,6.2,25.9,Normal
2024-07-20,Kendrapara,27.9,86,17.2,1002,1.4,32.8,Normal
2024-07-20,Kendujhar,31.9,91,16.5,1002,36.8,49,Danger
2024-07-20,Khordha,30.5,80,20.3,1003,19.3,39.2,Caution
2024-07-20,Koraput,23.1,97,17.4,1003,21,24,Normal
2024-07-20,Malkangiri,32.1,85,17.4,1003,18.5,47,Danger
2024-07-20,Mayurbhanj,32.4,83,14.8,1002,0,47.2,Danger
2024-07-20,Nabarangapur,27.3,92,17.2,1003,0,32.3,Normal
2024-07-20,Nayagarh,28.3,90,21.4,1004,32.3,34.9,Normal
2024-07-20,Nuapada,29.3,89,15.5,1001,38.7,38,Caution
2024-07-20,Puri,28.7,99,18,1001,7.5,38.7,Caution
2024-07-20,Rayagada,30.7,79,20.1,1001,0,39.6,Caution
2024-07-20,Sambalpur,30.8,85,18.1,1004,0,42,Extreme Caution
2024-07-20,Subarnapur,28.9,89,17.6,1002,23.8,36.6,Caution
2024-07-20,Sundargarh,31.9,89,21.4,1004,11.6,48,Danger
2024-07-21,Angul,34,86,18.6,1002,25.1,55.9,Extreme Danger
2024-07-21,Balangir,34.3,74,19.2,1001,32.4,50,Danger
2024-07-21,Baleshwar,31.7,84,14.1,1001,14.4,45,Extreme Caution
2024-07-21,Bargarh,32.3,91,16.4,1004,0,50.8,Danger
2024-07-21,Bhadrak,28.5,78,21.2,1002,10.4,33,Normal
2024-07-21,Boudh,27.2,81,21.6,1003,0,30.3,Normal
2024-07-21,Cuttack,28.8,79,14.9,1003,3.6,34,Normal
2024-07-21,Debagarh,27.4,88,21.2,1004,2.1,31.8,Normal
2024-07-21,Dhenkanal,28.8,90,19.5,1001,24.7,36.6,Caution
2024-07-21,Gajapati,32,78,18.2,1002,40.2,43.5,Extreme Caution
2024-07-21,Ganjam,26.3,96,15.9,1000,26,27.5,Normal
2024-07-21,Jagatsinghapur,28.7,89,20.9,1003,18.6,36,Caution
2024-07-21,Jajapur,30.2,83,15.3,1000,30.5,39.2,Caution
2024-07-21,Jharsuguda,30.7,80,17.1,1003,14.3,39.9,Caution
2024-07-21,Kalahandi,28.7,80,20.9,1001,0,33.9,Normal
2024-07-21,Kandhamal,23.4,85,16.4,1003,13.1,24,Normal
2024-07-21,Kendrapara,30.9,86,21.6,1001,0,42.7,Extreme Caution
2024-07-21,Kendujhar,31.9,92,19.8,1002,0,49.5,Danger
2024-07-21,Khordha,29.7,79,15.4,1003,0,36.5,Caution
2024-07-21,Koraput,25.8,90,17.5,1004,0,26.8,Normal
2024-07-21,Malkangiri,32.3,82,19.5,1002,0,46.4,Danger
2024-07-21,Mayurbhanj,32.5,87,18.3,1004,2.9,49.6,Danger
2024-07-21,Nabarangapur,28.2,88,17.7,1000,0,34.2,Normal
2024-07-21,Nayagarh,27.6,91,18.5,1003,0,33,Normal
2024-07-21,Nuapada,29.4,85,14.6,1000,0,37.1,Caution
2024-07-21,Puri,31.2,92,21.3,1001,35.5,46.4,Danger
2024-07-21,Rayagada,27.2,87,16.8,1003,0,31.1,Normal
2024-07-21,Sambalpur,30.8,83,14.6,1003,0,41.3,Extreme Caution
2024-07-21,Subarnapur,30.4,81,15.2,1001,22.2,39.2,Caution
2024-07-21,Sundargarh,30.8,83,17.4,1004,41.6,41.3,Extreme Caution
2024-07-22,Angul,31.3,84,19.1,1001,5.3,43.4,Extreme Caution
2024-07-22,Balangir,30.7,87,17.5,1003,0,42.3,Extreme Caution
2024-07-22,Baleshwar,28.2,80,14.4,1004,22.5,32.6,Normal
2024-07-22,Bargarh,28.4,87,18.8,1003,19.3,34.5,Normal
2024-07-22,Bhadrak,31.5,91,18,1002,37.9,47.2,Danger
2024-07-22,Boudh,32.2,90,17.8,1002,0,49.8,Danger
2024-07-22,Cuttack,31.6,84,16.1,1004,3.9,44.6,Extreme Caution
2024-07-22,Debagarh,31.2,81,14.1,1002,13.9,41.9,Extreme Caution
2024-07-22,Dhenkanal,27.1,80,19.9,1002,0,30,Normal
2024-07-22,Gajapati,30.6,82,17.9,1002,11.8,40.2,Caution
2024-07-22,Ganjam,31.9,89,14.8,1001,36.8,48,Danger
2024-07-22,Jagatsinghapur,29.8,91,16.5,1004,0,40.4,Caution
2024-07-22,Jajapur,29.1,86,19.6,1003,7.2,36.5,Caution
2024-07-22,Jharsuguda,32.9,77,17.8,1000,39.5,46.3,Danger
2024-07-22,Kalahandi,28.7,79,18.6,1000,44.2,33.7,Normal
2024-07-22,Kandhamal,26.4,87,15.4,1001,11,27.4,Normal
2024-07-22,Kendrapara,29,99,17.7,1003,37.2,39.9,Caution
2024-07-22,Kendujhar,32.4,91,18.2,1000,21.5,51.3,Danger
2024-07-22,Khordha,32,90,16.3,1003,39.6,49,Danger
2024-07-22,Koraput,24.8,90,15,1004,12.5,25.7,Normal
2024-07-22,Malkangiri,27.1,78,16.6,1002,0,29.8,Normal
2024-07-22,Mayurbhanj,32.6,92,21.7,1001,0,52.8,Danger
2024-07-22,Nabarangapur,28.7,87,15.6,1000,21.4,35.5,Caution
2024-07-22,Nayagarh,30.7,80,15.1,1002,0,39.9,Caution
2024-07-22,Nuapada,32.9,81,14.3,1001,13.4,48.3,Danger
2024-07-22,Puri,31.5,95,21.1,1002,39.4,49.1,Danger
2024-07-22,Rayagada,30.8,87,20.5,1000,22.4,42.7,Extreme Caution
2024-07-22,Sambalpur,31.7,81,18.8,1002,19.5,43.7,Extreme Caution
2024-07-22,Subarnapur,29.4,85,16.3,1002,17.9,37.1,Caution
2024-07-22,Sundargarh,31.7,80,18,1001,36.5,43.3,Extreme Caution
2024-07-23,Angul,35.2,74,20.6,1003,0,53.5,Danger
2024-07-23,Balangir,31.8,87,19,1003,35.8,46.7,Danger
2024-07-23,Baleshwar,32.8,92,16.9,1001,39.9,53.7,Danger
2024-07-23,Bargarh,30.4,84,18,1002,0,40.2,Caution
2024-07-23,Bhadrak,27.7,83,19.7,1001,0,31.8,Normal
2024-07-23,Boudh,28.3,84,18.7,1000,0,33.6,Normal
2024-07-23,Cuttack,30.1,89,16.2,1002,0,40.8,Caution
2024-07-23,Debagarh,32.7,90,20.1,1001,44.9,52.1,Danger
2024-07-23,Dhenkanal,27.6,87,20.9,1003,40.8,32.2,Normal
2024-07-23,Gajapati,32.9,92,17,1000,0,54.2,Danger
2024-07-23,Ganjam,31.4,98,17.8,1003,5.7,50,Danger
2024-07-23,Jagatsinghapur,29.4,98,17.7,1003,0,41.1,Extreme Caution
2024-07-23,Jajapur,27.4,78,17.1,1000,32.4,30.4,Normal
2024-07-23,Jharsuguda,31,86,15,1003,30.7,43.1,Extreme Caution
2024-07-23,Kalahandi,27.1,78,17.8,1004,5.1,29.8,Normal
2024-07-23,Kandhamal,23.1,92,18.8,1003,0,23.9,Normal
2024-07-23,Kendrapara,27.2,96,18,1001,24.2,32.8,Normal
2024-07-23,Kendujhar,27.3,90,17.9,1004,38.6,31.9,Normal
2024-07-23,Khordha,31.8,83,19.6,1000,0,44.9,Extreme Caution
2024-07-23,Koraput,26.1,91,16.1,1003,9.8,27.1,Normal
2024-07-23,Malkangiri,31.9,87,19.2,1003,16.3,47.1,Danger
2024-07-23,Mayurbhanj,30,82,17.9,1002,0,38.2,Caution
2024-07-23,Nabarangapur,32.4,80,14.4,1003,0,45.8,Extreme Caution
2024-07-23,Nayagarh,28,85,15.5,1004,22.8,32.9,Normal
2024-07-23,Nuapada,31.5,91,15.8,1004,1.4,47.2,Danger
2024-07-23,Puri,31,93,14.1,1000,16.9,45.9,Extreme Caution
2024-07-23,Rayagada,27.8,89,17.2,1000,6,33.2,Normal
2024-07-23,Sambalpur,32.5,86,17.9,1001,0,49.1,Danger
2024-07-23,Subarnapur,28,88,16.5,1000,3.2,33.6,Normal
2024-07-23,Sundargarh,32.8,83,15.5,1001,12,48.9,Danger
2024-07-24,Angul,35.7,85,14.8,1003,0,63.5,Extreme Danger
2024-07-24,Balangir,34.8,81,14.4,1000,0,56.3,Extreme Danger
2024-07-24,Baleshwar,32.9,92,15.4,1002,15.1,54.2,Danger
2024-07-24,Bargarh,32.3,85,21.3,1003,11.4,47.8,Danger
2024-07-24,Bhadrak,32.8,87,17.8,1002,0,51,Danger
2024-07-24,Boudh,29.2,79,17.3,1001,1.5,35.1,Caution
2024-07-24,Cuttack,28.4,90,15,1003,11.9,35.3,Caution
2024-07-24,Debagarh,27.9,84,15.4,1002,5.9,32.5,Normal
2024-07-24,Dhenkanal,30.6,91,16.4,1003,9.9,43.4,Extreme Caution
2024-07-24,Gajapati,32.5,86,18.5,1004,11.1,49.1,Danger
2024-07-24,Ganjam,29.7,94,14.6,1000,0,41,Extreme Caution
2024-07-24,Jagatsinghapur,31.3,92,20.6,1002,26.9,46.8,Danger
2024-07-24,Jajapur,29.5,87,14.8,1000,0,38.1,Caution
2024-07-24,Jharsuguda,31,86,17.7,1004,0,43.1,Extreme Caution
2024-07-24,Kalahandi,32.3,83,15.6,1001,0,46.9,Danger
2024-07-24,Kandhamal,25.4,90,21.7,1004,0,26.3,Normal
2024-07-24,Kendrapara,29.6,90,19.1,1003,5.6,39.3,Caution
2024-07-24,Kendujhar,27.5,91,21.9,1001,4.4,32.7,Normal
2024-07-24,Khordha,28.3,81,14.3,1000,0,33,Normal
2024-07-24,Koraput,28.7,87,19.1,1001,19,35.5,Caution
2024-07-24,Malkangiri,28.5,84,19.7,1003,0,34.1,Normal
2024-07-24,Mayurbhanj,29.9,85,18.7,1000,0.6,38.8,Caution
2024-07-24,Nabarangapur,32.4,86,21.8,1002,0,48.7,Danger
2024-07-24,Nayagarh,30.4,78,14.4,1001,44.4,38.3,Caution
2024-07-24,Nuapada,29.8,92,15.6,1004,0,40.7,Caution
2024-07-24,Puri,27,90,15.7,1003,0,31.1,Normal
2024-07-24,Rayagada,31.4,84,21.7,1003,17.1,43.8,Extreme Caution
2024-07-24,Sambalpur,31.1,76,20.3,1004,6.2,39.8,Caution
2024-07-24,Subarnapur,31.4,84,16.6,1002,4.9,43.8,Extreme Caution
2024-07-24,Sundargarh,29,83,21.5,1002,0,35.4,Caution
2024-07-25,Angul,32.8,73,16.9,1004,0,44.1,Extreme Caution
2024-07-25,Balangir,31.3,76,15.6,1001,1.8,40.4,Caution
2024-07-25,Baleshwar,32,87,16.4,1002,0,47.5,Danger
2024-07-25,Bargarh,29.4,78,14.7,1004,26.9,35.4,Caution
2024-07-25,Bhadrak,32.4,82,16.4,1002,32.3,46.8,Danger
2024-07-25,Boudh,27.5,84,16.3,1004,14.3,31.4,Normal
2024-07-25,Cuttack,28.7,87,18.7,1003,9.5,35.5,Caution
2024-07-25,Debagarh,32.4,78,15.7,1002,20.8,44.9,Extreme Caution
2024-07-25,Dhenkanal,28,86,17,1001,0,33.1,Normal
2024-07-25,Gajapati,30.9,80,20.9,1001,0,40.5,Caution
2024-07-25,Ganjam,26.5,95,20.9,1003,0,27.7,Normal
2024-07-25,Jagatsinghapur,31.4,96,18.3,1003,17.1,49.1,Danger
